GeneSymbol,Conservation
LINC01654,0.366999721553041
MARCHF10-DT,0.0587106116548477
LOC101927879,0.0228032090598144
LINC02669,0.0288840711617925
EVA1A-AS,0.0659271057167159
RFX5-AS1,0.434089861751152
LOC101927888,0.00518864373390809
LINC01153,0.0875812724519788
PKN2-AS1,0.230634503069492
EMC1-AS1,0.279748293836349
LOC101927896,0.0294606668725278
LOC101927897,0.0201469095451691
LINC01477,0.339767758360093
LINC02421,0.072512975976396
LOC101927902,0.105443677467218
LINC02660,0.0543404312455562
LINC02449,0.0674331366437092
LRRTM4-AS1,0.51679453741724
LOC101927908,0.0787142255892256
LOC101927911,0.370890130607574
CDYL-AS1,0.16413842544317
LOC101927914,0.0275619470033393
TUB-AS1,0.1898473327574
LOC101927919,0.0817538591956887
LINC01478,0.224503710798914
LINC01479,0.0181159893378444
LINC01856,0.129227868297674
LINC01851,0.0127058730457798
LOC101927932,0.222652704088392
LINC01843,0.0380867330549309
RIC3-DT,0.0645871098220696
LOC101927942,0.251776391930023
FAM53B-AS1,0.0243327526950775
LOC101927947,0.308166181257554
LOC101927948,0.021369796236518
LOC101927950,0.274723379853977
EPIST,0.258616186547459
LINC01572,NA
LOC101927960,0.339841063597313
LOC101927961,0.126493226867024
DENND3-AS1,0.0275499812272547
NA,0.0394283246615195
LOC101927967,0.0129449971780269
SLIT3-AS2,0.198147873021481
FARS2-AS1,0.0457404204152166
LINC01695,0.0521345258261515
CBLL1-AS1,0.234585467349277
LOC101927975,0.431203652462645
ZFHX3-AS1,0.191353494606432
EDRF1-AS1,0.122928324374358
CTNNA2-AS1,0.134272986502307
LINC01527,0.538868859846778
ZNF516-AS1,0.290416409223929
TRDN-AS1,0.0573391109429368
LINC01213,0.0150455244961991
LOC101927993,0.00186936936936937
LINC01087,0.0376146788990826
LOC101927995,0.0739625857777985
ZNF232-AS1,0.0797765861850783
PRKCA-AS1,0.02847735683307
LOC101928002,0.0409730945314661
LOC101928004,0.016383053205182
PKD2L2-DT,0.21878736319409
LOC101928007,0.0037958279664478
LOC101928008,0.145951171060916
LOC101928009,0.347154853705381
LOC101928012,0.146840677903188
LOC101928014,0.05229482739061
LINC01985,0.144109194351774
KANSL1L-AS1,0.069536312749689
HELZ-AS1,0.214788267303253
LINC01214,0.0610776458407882
LINC01809,0.43408101011054
KCNIP1-OT1,0.262273795534665
PSMD7-DT,0.147627582261364
HRAT17,0.08439548637797
LOC101928037,0.00326767676767677
BARX1-DT,0.0439941513584637
ARHGAP11A-DT,0.111897533476279
LINC01635,0.154846906411497
LOC101928044,0.852610441767068
LOC101928046,0.0542591795913577
LOC101928047,0.089400452945699
LOC101928051,0.00472964943553179
LOC101928052,0.0262076564835622
LOC101928053,0.135822872424099
LOC101928059,0.171682963052327
PRANCR,0.194827135399578
ZNF230-DT,0.0902867838417094
LINC01945,0.1020084777053
DPP3-DT,0.0545012516541528
TTC9-DT,0.124941077339105
DSP-AS1,0.258857142857143
LOC101928077,0.137430526628441
SLC44A3-AS1,0.0726626472483583
LOC101928081,0.0390838914309567
ERICH6-AS1,0.197715112988517
LOC101928087,0.0372407692436445
SMYD3-AS1,0.195037426611169
LOC101928092,0.0332421190038315
LOC101928093,0.0980300948050946
ALG14-AS1,0.506704819807051
PCAT7,0.152393096918184
KLRK1-AS1,0.0841583819559336
IL6R-AS1,0.0632811429945579
SNHG31,0.162588020630736
LINC01482,0.0508204981722355
LOC101928105,0.108743540032179
LINC02522,0.0332984514955588
LOC101928107,0.0231718894358542
HDAC4-AS1,0.0608795597165246
ST3GAL5-AS1,0.0536450830765371
LINC01811,0.0681973895472378
RWDD3-DT,0.155638628913335
LOC101928119,0.165335463258786
LOC101928120,0.662096774193548
LINC01483,0.169444360382072
PAPLN-AS1,0.0786873216193916
LOC101928126,0.1326621347469
LOC101928128,0.132129950306986
LOC101928131,0.0934233102164122
LINC02683,0.176953125
RYR3-DT,0.197493201841822
LINC01484,0.0214245055812091
LINC02444,0.0518043621233626
LINC01486,0.28483408710634
LINC01028,0.260958180363193
LOC101928143,0.255658024257427
LINC02837,0.0252502485913159
C21orf140,0.469198751300728
LINC02648,0.131691038351816
LINC01179,0.227885791581425
ITGA9-AS1,0.0816876749043515
LINC01485,0.0188247345268179
LOC101928156,0.489212785085439
LAMA5-AS1,0.192349134668304
NCKAP5-AS2,0.141332240580197
LINC02366,0.0830189341561995
CASC17,0.120499650546513
LOC101928166,0.0551842881855324
LINC01917,0.0392521588988963
NA,0.0262423358402996
LINC01650,0.0384947838047571
LINC01943,0.0308771553867395
GJD2-DT,0.210698763431322
LINC01411,0.101666085495
LOC101928180,0.521061111439915
NCKAP5-AS1,0.120174291938998
LOC101928188,0.0372732205886506
LINC01487,0.0251378898478791
LOC101928195,0.395103703506078
LOC101928196,0.218115196177078
LOC101928198,0.0154688172043011
MRGPRF-AS1,0.117869931310194
LOC101928201,0.0301520873613897
LOC101928202,0.0655263941981512
LINC02125,0.0476776438227294
LINC02097,0.084946245001037
LOC101928211,0.00462046204620462
LOC101928214,0.13880109825442
LOC101928215,0.0508222400558335
LOC101928219,0.0395058449361355
WDR35-DT,0.183451478392709
LINC01612,0.0682726938830169
LYPD9P,0.171588562599138
LINC02345,0.112689990425722
LINC03070,0.152793135024224
CT69,0.0343934328177957
LINC01280,0.215441550839304
LINC01671,0.0111217335882728
PIK3R5-DT,0.0368421052631579
LOC101928236,0.144847515096585
ZNF426-DT,0.0232813072139107
LINC01787,0.241330513034661
DARS1-AS1,0.278491092027949
TESC-AS1,0.0241659738811854
LINC01229,0.0690695278747576
LOC101928251,0.0959159992497964
LOC101928253,0.288110018314022
LOC101928254,0.220329784216329
LOC101928255,0.00718800280846296
PHKA1-AS1,0.193748428931321
LOC101928263,0.184718144290015
LOC101928264,0.0212105774482699
LOC101928266,0.0457894049282607
LOC101928269,0.271232614061269
LINC01708,0.117002384393926
LINC02850,0.073394913901243
LOC101928272,0.234368256770329
LOC101928274,0.105157814763181
LINC01227,0.0333421002451997
LOC101928277,0.136779661016949
IGFBP-AS1,0.126298350905256
LINC02549,0.0164979536419405
LOC101928283,0.0872505914600047
PDE9A-AS1,0.00785835111193963
LINC01285,0.132759750884176
LINC02504,0.119644432881286
PLBD1-AS1,0.14266575948384
LINC01488,0.0319824746843212
LOC101928295,0.266574728454324
LINC02670,0.0152266636269703
CABP1-DT,0.311616493656797
ZPLD2P,0.198819546881662
LINC03002,NA
ADGRB3-DT,0.318192401552625
LINC02530,0.509656218402427
LINC01668,0.00294985250737463
LOC101928317,0.107927346724744
CELF2-DT,0.314092820694168
ZBTB47-AS1,0.258019970282311
DHDDS-AS1,0.180023063942546
LOC101928326,0.0530981742675546
LINC01921,0.124714187974565
LOC101928331,0.34008239481254
GRM8-AS1,0.0810563005721881
LOC101928334,0.224043627566339
LOC101928335,0.100085733994705
LINC03098,0.0305990396624698
PTCSC2,0.0838179251182089
LOC101928338,0.0630248999318105
LINC01489,0.0146511298572927
LOC101928343,0.0155515433929268
LOC101928344,0.124945785940875
PABPC1L2B-AS1,0.0516635217953427
KDM2B-DT,0.240889830508475
LOC101928347,0.0678828210981522
LOC101928350,0.24937181501347
LINC01610,0.0862834302009624
LOC101928354,0.0175232198142415
LOC101928357,0.19005626386632
IRS4-AS1,0.329858279206991
LOC101928359,0.400000905182876
LOC101928361,0.908161783504628
EHD4-AS1,0.0283711647522921
LOC101928369,0.0518428135172321
S1PR1-DT,0.646479454331746
LOC101928371,0.244645497262681
LOC101928372,0.1832908800223
LOC101928373,0.042640773908356
IL12A-AS1,0.113841850092663
JDP2-AS1,0.0571031637863672
PTOV1-AS2,0.183479990052336
LOC101928380,0.0829911723462872
LOC101928385,0.0146325459317585
LOC101928386,0.630439273063359
PLA2G4E-AS1,0.104693857031905
LOC101928389,0.114931496537188
LOC101928392,0.117650330540139
LOC101928398,0.00599604656270591
LINC01679,0.00398242588397478
LOC101928401,0.155803780909182
STAG2-AS1,0.586353847897541
EIF2AK3-DT,0.415796927991781
RGS5-AS1,0.0219636153104329
LINC02543,0.231995077233172
LOC101928409,0.0824656302203028
SLC28A2-AS1,0.0792482696047685
LOC101928415,0.119648317829696
LOC101928417,0.100640099303394
MYOCD-AS1,0.0185303890808478
LINC01490,0.0219184910858126
LOC101928421,0.248197786473258
TMEM123-DT,0.0857955395898818
MAP3K5-AS2,0.276402170878124
ATXN1-AS1,0.291194187874407
LINC01700,0.0324641766502232
RNPC3-DT,0.143701322452132
LOC101928437,0.0542832330495369
LOC101928438,0.197926485812843
FBXO3-DT,0.00832970530912665
LOC101928441,0.109558123868148
LINC01491,0.0976600378175057
LINC02753,0.0321971444384837
LOC101928446,0.0730374586244172
C5orf67,0.0512705296628226
LINC02426,0.0177572921188327
LOC101928453,0.0166995527492765
LINC01412,0.432142189372887
LINC01756,0.015628733572282
MAP3K5-AS1,0.0302218312443909
LOC101928462,0.0780332520712157
LOC101928463,0.0635234871603758
ZNF433-AS1,0.067594567470315
SLCO4A1-AS2,0.0164556962025316
MIR325HG,0.329110431025005
TMEM246-AS1,0.0282418078670738
SOX5-AS1,0.18051473445191
LINC01676,0.0292996597899665
MMP20-AS1,0.0396689080073672
LINC02269,0.037230374317248
NALT1,0.0380062697262256
LINC01363,NA
CD109-AS1,NA
OR2A1-AS1,NA
LOC101928495,0.12238354160356
LINC01492,0.072344849289225
LOC101928499,0.371145954682212
GTF2A1-AS1,0.055469317786836
LOC101928505,0.0198659593174943
LINC02268,0.0753085647903829
LOC101928512,0.406436164218908
CATIP-AS1,0.176143558782071
LINC02080,0.0417739739499062
LOC101928516,0.0170033131829807
LOC101928517,0.00756382780777895
PDE6B-AS1,0.239260240856693
LINC03094,0.0432389937106918
LOC101928525,0.108657383822947
PIGBOS1,0.124613428603716
CHFR-DT,0.045495452823039
LOC101928535,0.0460205485378435
LINC01493,0.0611289807744249
LINC01494,0.13493624346624
LINC02225,0.173764018134097
LOC101928540,0.219978074450133
SEPTIN7-DT,0.0759122259522861
SMC2-DT,0.0900639940732915
LOC101928551,0.0669753043931547
LOC101928553,0.296677399803015
LOC101928554,0.0972897817004957
LINC01537,0.0817398406141045
LOC101928557,0.0102631578947368
LINC01467,0.0956326870386685
LOC101928565,0.0857033168196847
LINC02087,NA
LINC02101,0.130540996362255
ZNF649-AS1,0.00117589557817262
LOC101928573,0.14493207766755
RAP2C-AS1,0.303298895259584
P4HA3-AS1,0.173734137924015
SLC7A14-AS1,0.293025477466097
GPM6A-DT,0.158981328823019
LINC02745,0.122594377070872
YPEL3-DT,0.144186934124223
LOC101928596,0.138952550717257
ZNF84-DT,0.474772889156795
LINC02301,0.0563319374159924
LINC02108,0.0521495346315341
MEI4,0.397684709991523
LINC01775,0.0399397590361446
ARMH2,0.502701649358874
ZBTB46-AS1,0.0386150234741784
ARHGEF35-AS1,NA
TRPM2-AS,0.0790357591422467
LOC101928608,0.404221042799012
LINC01413,0.0221865228570251
HSPC324,0.00499725328788734
LINC02189,0.00419441389002385
LINC00354,0.131172384538443
BTG1-DT,0.0699375151216912
LOC101928618,0.0282516222816638
LOC101928622,0.0432093591320363
LOC101928626,0.445541754756871
LOC101928627,0.211792572114853
LOC101928628,0.18643180457673
SMIM15-AS1,0.168780757600075
LINC02692,0.00121703853955375
BMAL2-AS1,0.0675706854345165
CTC-338M12.4,0.108076336190509
GORAB-AS1,0.229554127339295
LOC101928651,0.226738915600726
LINC01099,0.00597844137086536
LOC101928658,0.146468263471896
C16orf95-DT,0.00562970180367987
ADGB-DT,0.263847203274216
LOC101928663,0.444521547222435
PRDX6-AS1,0.112993129603819
SOCS3-DT,0.128067264833306
ETDA,0.335830757495192
LINC02500,0.267567935512946
LOC101928682,0.0196701462367584
LINC01209,0.419329737841536
LNCAROD,0.00281313126625755
LOC101928688,0.323836818219528
LINC01424,0.00752812961242568
LIPC-AS1,0.0652270444943366
RABGAP1L-AS1,0.206105488789864
LOC101928697,0.526593843049522
CNTNAP2-AS1,0.00710182290827452
CD2BP2-DT,0.1347135544817
LOC101928708,0.216144450345194
SCAT1,0.0389056303244081
SUGCT-AS1,0.440436887502773
LOC101928718,0.13393078264939
LINC01509,0.0752852989334284
LOC101928721,0.0740576993016834
MINDY2-DT,0.118076463258571
LOC101928728,0.190641711229947
CRADD-AS1,0.110351247219466
LOC101928733,0.0819544229905703
WWC2-AS1,0.0847231190234603
MIR762HG,0.102478541543476
ZCCHC14-DT,0.0558771470832167
LINC01978,0.0113981864855379
PIK3CA-DT,0.187598247623231
LINC02065,0.025807391986303
LOC101928743,0.171629223489698
LINC01450,0.0229244901632717
LOC101928748,0.0622208570538833
LINC01657,0.0673914774990044
LOC101928764,0.343134308624419
LINC01807,0.0175925702120138
LINC01979,0.0735491018622246
LINC02328,0.0462542516107792
LINC02229,0.154443243580056
LINC01526,0.138408650266238
LINC01449,0.339381178454407
LOC101928775,0.109311634701275
LINC01258,0.146121160441816
LINC01741,0.0950321829557249
TMEM26-AS1,0.197543403587546
LOC101928782,0.0393057424367369
RORA-AS1,0.0958163028548237
ARL4AP5,0.760714285714286
PEX5L-AS2,0.348312832379329
LINC01147,0.0179173680034223
MAST4-AS1,0.0219640179910045
LINC01448,0.0266533041684224
LOC101928797,0.0361670119660626
SDAD1-AS1,0.0592756871046691
LINC02696,0.0649030463200262
LINC02757,0.0579278269586448
LOC101928817,0.0735781888633375
LOC101928819,0.0582692731033541
LINC02535,0.196450749077224
LINC02763,0.0801764693924673
LOC101928832,0.0489185534220513
LOC101928833,0.0884724649677432
LOC101928834,0.0569498334332818
CAMTA1-AS1,0.0787368421052632
TSKU-AS1,0.284349266271065
PWRN3,0.0166114724555799
LOC101928842,0.0855468607338655
LOC101928844,NA
LINC01842,0.0619041791592731
HIPK1-AS1,0.177723026238104
LOC101928847,0.400760187499869
LOC101928850,0.0533541055718475
LINC02380,0.114831968897513
LOC101928855,0.0125290365553523
TTC14-DT,0.414072739749528
TERLR1,0.0676979956962485
LINC02997,0.287526911755257
LOC101928863,0.00450934904685938
LINC02728,0.207478759710698
LOC101928866,0.239868125701459
LOC101928868,0.353422568892741
GABRG3-AS1,0.00364536135141482
LINC02436,0.220880483447475
LINC02182,0.030976217720371
LOC101928881,0.0986775547977963
LOC101928882,0.115923207725935
LINC02198,0.275682260909579
LINC01864,0.067252772944572
LINC02671,0.0564800610020833
LINC01637,0.0368150684931507
LOC101928894,0.137336209582641
LOC101928896,0.0889259983439663
LOC101928906,0.268199875026821
VPS13C-DT,0.019305644444869
TTC7B-AS1,0.117858013540791
LINC01515,0.0403414158112712
HSFX3,0.0542274228579507
LINC02489,0.112041489944886
LINC00463,0.00519701444506421
LOC101928923,0.0381526991984913
LOC101928929,0.0886566788367116
SEMA3B-AS1,0.0752281850225557
LOC101928932,0.24027811550152
LOC101928933,0.093805885751015
LOC101928937,0.22599226156513
LOC101928940,0.0486180828716608
RHOXF1P1,0.068782401704469
PRKG2-AS1,0.131600245719882
MADD-AS1,0.193682910981157
LINC02720,0.0258563481906316
LOC101928953,0.232082006440846
HNRNPD-DT,0.25045952120495
RHOXF1-AS1,0.15464850292955
LINC01732,0.0289390577386794
LINC02994,0.12379081862548
LINC01719,NA
ZFP28-DT,0.0990766416481564
LOC101928988,0.0471628364106455
MIR4300HG,0.0216013534196055
CCDC92B,0.667201957987052
LINC02069,0.296732206715152
LOC101928994,0.0881126332716311
LINC01649,0.237056765144834
IQCF5-AS1,0.315372765816114
LOC101929004,0.104292296383838
LOC101929007,0.115386646755399
GTF2IP13,0.243943013589487
SIRPG-AS1,0.00401575346595981
LINC02702,0.0238316752829571
LINC02270,0.0338178841905484
LOC101929021,0.418869121220702
LINC01762,0.0842483851705317
LINC01516,0.0799590105701123
LINC02387,0.00412296564195298
LOC101929028,0.0652514767861992
LOC101929031,0.642945143429455
LINC02116,0.167834306366416
DLG2-AS2,0.158338333387129
LOC101929048,0.0710802492208879
LOC101929050,0.232276244765792
LINC00836,0.0408034950422554
TWF2-DT,0.177791486682332
IRX4-AS1,0.489423955821959
MDN1-AS1,0.204355670103093
C12orf42-AS1,0.224593570469174
ZIM2-AS1,0.147578927167852
MAPK10-AS1,0.137447486234761
ASAH1-AS1,0.138010747446258
LINC01633,0.378052567550263
LINC01182,0.0562429727406194
LOC101929073,0.0106536391454499
PIK3CD-AS2,0.231851980063921
SKOR1-AS1,0.167477082465949
LINC02334,0.0444823769047456
LINC02292,0.00917559729537707
CTD-2194D22.4,0.0032097288676236
LINC01333,0.0756646568873973
CASC6,0.316345607454665
LINC02401,0.0368181191841576
LINC01447,0.0583523085364026
LINC03075,0.0964291019438078
TTC36-AS1,0.307559987370247
LINC01350,0.0897700329274213
C1QTNF7-AS1,0.350029387288057
CD101-AS1,0.0749710064785735
LOC101929106,0.270912772519347
LOC101929107,0.026434957242809
LOC101929109,0.0163067877102428
CASC18,0.0802956307005318
LOC101929116,0.0183061956796134
LINC03028,0.523258332356242
BRINP3-DT,0.049118565101906
LINC00437,0.158554572271386
FNDC1-AS1,0.0215547644842535
LINC02493,0.108956839724681
LOC101929124,0.665788502149294
LINC01730,0.247135167883585
PGM5P3-AS1,0.0758200941998882
LOC101929130,0.194728132154417
PIGY-DT,0.178423617067232
LOC101929140,0.144441575620093
LOC101929141,0.235304585164206
LINC01858,NA
PPP3CB-AS1,0.365609486902198
WARS2-AS1,NA
LOC101929148,NA
LINC02204,0.0533301527139077
P3H2-AS1,NA
LINC02114,0.0804451510333863
LOC101929154,0.468801291793313
DENND6A-DT,0.0603058216654385
PRDM4-AS1,0.0511950718160588
TSBP1-AS1,0.0916512851496086
LINC01859,NA
LINC03093,0.0994187620275181
LOC101929174,0.118703655933409
ADAMTS16-DT,0.00998398633945603
LINC01388,0.0203697763749793
LINC02673,0.0314813198324022
LINC01647,0.119104235472578
LINC01031,0.11012282679562
LOC101929185,0.525473321858864
LNCPRESS2,0.195769230769231
THSD4-AS1,0.0719582772192613
ATP13A4-AS1,0.30356279241321
LINC02261,0.19482160606582
LOC101929200,0.00444546041995992
MKX-AS1,0.0525429352412035
LINC01729,0.012424970471257
SMARCAD1-DT,0.136569540667715
SMIM2-AS1,0.0495383771185605
THBS4-AS1,0.172742194593017
LINC03054,0.00111607142857143
LINC01517,0.11020335158467
INSYN1-AS1,0.0727473396046381
DISC1FP1,0.0465194905700052
DDX59-AS1,0.406457706096783
MCM8-AS1,0.0563559600650327
LOC101929227,0.0884790921821609
PINX1-DT,0.0205474712596429
LOC101929230,0.0263191738953307
MMADHC-DT,0.0584615050998085
LOC101929234,0.0678930772177766
LOC101929237,0.0834531039578424
CFAP20DC-AS1,0.249796549110136
PACRG-AS2,0.0556292052042031
LOC101929240,0.943385650224215
LINC02325,0.171526123883831
ILRUN-AS1,0.346846045417449
CASC20,0.020780167699599
LINC01231,0.0712138928088774
LOC101929258,0.0786913049263805
LINC01920,0.123080778659875
LINC02123,0.0522703584334516
LINC01428,0.152630596005564
LOC101929268,0.00831056805274399
LOC101929270,0.128965292618837
DTNB-AS1,0.647740467041919
LINC02612,0.0542549775187535
LINC02199,0.0245560095264407
KCNMA1-AS3,0.0396553493727597
LINC01751,0.0816555647628761
ADAM7-AS1,0.0515953882324437
LNCRNA-IUR,0.0542346122974297
LOC101929298,0.0549636616830321
RFX3-DT,0.0978606088752017
LOC101929305,0.0923560923218153
LOC101929309,0.157704241386861
KCNMA1-AS2,0.453084600030708
LINC01706,0.169936240560432
ADAM7-AS2,0.137328713038831
PRICKLE2-DT,0.210889790472218
LOC101929322,0.753369755428449
KCNMA1-AS1,0.124170016532071
LAMP5-AS1,0.132169261898653
LINC02975,0.0130499813983858
ADAMTS9-AS1,0.196201014442545
LINC02037,0.101446112160263
SEMA5A-AS1,0.00893797072014894
ESAM-AS1,0.0102266659857061
LOC101929341,0.008536470143613
LOC101929343,0.186850859784566
LINC01198,0.0558000651469609
LINC01665,NA
CDC37L1-DT,0.0130877722006985
LINC02664,0.101265414307777
DDIT4L-AS1,0.108604666244221
CFAP97D2,0.171848445117746
PARAL1,0.288863571435054
LOC101929372,0.112008343737352
LINC01876,0.0583771791146162
LOC101929380,0.0483501539442318
SLC6A12-AS1,0.0916766880917824
LOC101929386,0.11518000538551
LMF1-AS1,0.0599207268682808
LINC01247,0.130642831315616
LINC01752,0.185254306541265
LINC01518,0.140008999390794
LOC101929398,0.0906619679517186
EXTL3-AS1,0.0788189356731205
LINC01648,0.0546543090727606
PTPRD-AS1,0.488842763905624
LOC101929408,0.0303429530726097
LINC02212,0.00385747305387888
LOC101929413,0.0195694597076206
PENK-AS1,0.105360782728632
LOC101929420,0.0554704684395852
LINC02285,0.0144491853182623
MEF2C-AS1,0.290947405861608
BTBD9-AS1,0.0172503840245776
LOC101929427,0.355940583364485
PTPRD-DT,0.0470721468815514
LOC101929431,0.0834864279201911
PRRX2-AS1,0.0307051782461619
LOC101929439,0.0887890932238165
LOC101929440,0.0429157838983051
ERLNC1,0.220773891579762
LINC02623,0.103016020745832
IATPR,0.0859238332266517
LINC02428,0.135276198027454
LINC02099,NA
LOC101929452,0.0279483744264222
LINC02149,0.0635919941870016
LOC101929457,0.0963722463835067
TMCC2-AS1,0.586171824911115
LOC101929460,0.0220238095238095
PHC2-AS1,0.567575457694211
LURAP1L-AS1,0.0377897507504128
CXXC4-AS1,0.0913224619361083
TEX52,0.28941408520456
LOC101929470,0.187359384034881
CTD-2350J17.1,0.0256965846435597
LOC101929473,0.0977364323122824
ITGB1-DT,0.0278225281325244
LINC01698,0.0264760326038196
LINGO1-AS2,0.0832352329721161
LOC101929479,0.486109536151564
MAPK8IP3-AS1,0.0149021055221625
LINC01615,0.0834642557362144
LOC101929485,0.218049058766994
LINC01722,0.0422695624350926
LOC101929488,0.00477171640241533
LOC101929492,0.105858063964781
LINC01339,0.102062120693954
LINC02712,0.0256966709492635
LINC02544,0.000337552742616034
LINC02150,0.0447137649670021
LOC101929510,0.00808877814691768
LINC01970,0.00961791831357049
PSMD14-DT,0.568384740426157
PABPC4-AS1,0.354424885601907
ETS1-AS1,0.0965324323756643
LINC00993,0.166883195025152
THBS2-AS1,0.0899071408245057
RETREG1-AS1,0.0653799142010206
DTD1-AS1,0.0422706485081314
LOC101929528,0.0225298121946567
GSTCD-AS1,0.0612320214349116
LINC01871,NA
LOC101929532,0.170653828088458
LOC101929534,NA
LOC101929535,0.324311628591068
LOC101929536,0.402591792656588
LOC101929538,0.0593239701447204
LINC01422,0.204248193368309
LINC02608,0.0677351689604161
PRKD3-DT,0.252906976744186
LINC02217,0.0494686570447565
LOC101929547,0.0545488132176749
FOCAD-AS1,0.0696486686961286
GAU1,0.0464896271008403
LOC101929550,0.245984874238006
LOC101929551,0.322601478310738
LOC101929552,0.00614440177498767
LINC01395,0.127164482190347
PIRAT1,0.0579189803297417
ARNT2-DT,0.00743443572535856
LOC101929563,0.0932602088743043
LINC01740,0.35976810864943
LINC01814,0.0977559479216463
KCNH7-AS1,0.175988115575983
LOC101929572,0.023622028090363
TSPAN14-AS1,0.0174119127516779
CFAP61-AS1,0.0114723181178877
LOC101929577,0.0391546493683368
LOC101929578,0.448454785959002
CCDC54-AS1,0.0207127150167284
GTF2IP23,0.821513977328459
LINC01241,0.222554147151249
LOC101929583,0.603322643531835
LINC02443,0.227180951788098
LOC101929586,0.0234140864533402
NRG3-AS1,0.00804709548711375
KIZ-AS1,0.126861362792238
ST3GAL3-AS1,0.172841241153759
CYP2U1-AS1,0.198656021608026
LINC02613,0.19675916821533
LOC101929599,0.0673469387755102
IFT74-AS1,0.0129237288135593
LINC01990,0.131707634898143
LINC01726,0.0487395667018041
LOC101929609,0.134666196470398
LOC101929614,0.00321572580645161
LOC101929617,0.0595715243003352
LINC01243,0.00882852292020373
LOC101929622,0.10183298433817
LINC01215,0.0563083735909823
LINC01519,0.0560258047614369
LINC01727,0.0940438353074304
LOC101929626,0.069122010822133
LINC02842,0.0657679792013603
LINC01653,0.186179715982751
LOC101929633,0.297756708049614
LINC02280,0.0303995967186829
NTM-AS1,0.0756993131133138
B4GALT1-AS1,0.100682443976328
LINC02647,0.0153748129665434
LOC101929650,0.0374415414831794
LINC01398,0.0364397062771636
LOC101929653,0.0315791935279179
TMC3-AS1,0.0638827917629816
LOC101929657,0.0517849130245886
LOC101929662,0.0201358616681197
LINC01427,0.0110378654507694
HORMAD2-AS1,0.10457832905685
LOC101929667,0.0533834173853316
LINC02883,0.00462935699285548
SCN1A-AS1,0.251230811054804
LINC02064,0.169408356082785
LINC01520,0.0207526672036616
LNCNEF,0.0975767869444378
UBE2R2-AS1,0.138055574875475
LINC01583,0.0301550055639404
LOC101929691,0.0814981311871451
LOC101929692,0.113593720687081
RARA-AS1,0.211126363277194
LINC02042,0.0813001725868074
PSD2-AS1,0.3043865579674
LINC01983,0.0904156260640195
LOC101929698,0.135807923430296
LINC01794,0.0757317491496461
LINC01584,0.075330717996479
TTC23L-AS1,0.285774326880766
SCIRT,0.138892799691918
LOC101929707,0.0243088147052789
RIPK2-DT,0.0583112103284494
LOC101929710,0.23273919056557
ODC1-DT,0.0695170766589091
ARMC2-AS1,0.574621429428602
LINC02044,0.0383137966014612
LOC101929718,0.246672787248067
LOC101929719,0.0729934522077797
AGBL4-AS1,0.0492787575416462
LINC01914,0.344215236981914
MYMX,0.224747632035709
LINC01352,0.143343911233354
LINC01954,0.116468956864974
LINC01372,0.540787772594969
METTL14-DT,NA
LINC01586,0.0677495889079474
LINC02119,0.0877930046876692
ZNF341-AS1,0.0673632706800141
LOC101929752,0.0292214776205841
MYO3B-AS1,0.0946111025989107
ZBTB20-AS5,0.353564575150861
PIK3IP1-DT,0.213941508806913
LOC101929762,0.31070700210702
LINC01585,0.0361779206885091
LOC101929767,0.254616280672489
OSMR-DT,0.155646670994061
LINC01063,0.3710436826337
LOC101929770,0.88984872896527
LINC01655,0.0264057436242003
NBPF25P,0.0435681945660201
LOC101929790,0.249676055863746
NOTCH2NLR,0.448285619834207
PDE4DIPP4,0.225293036600366
LOC101929800,0.0537229348892324
LOC101929805,0.415762118574017
LOC101929846,0.353970483830699
LOC101929863,0.136946553736189
LINC02597,0.0178464858853873
LOC101929894,NA
IKBKB-DT,0.143753456583095
LOC101929898,0.0214932579683225
LOC101929908,0.0295526239408938
LOC101929918,0.176498397435897
TEX51,0.271846961197748
LOC101929935,0.238817123191459
ITGA6-AS1,0.0965281965744455
LOC101929950,0.916868380497633
MACORIS,0.00394411027568922
BMS1P14,0.852856550328051
LOC101929963,0.119733938844429
LOC101929974,0.0262303107470776
MARCHF6-DT,0.0155448552484386
LITAFD,0.133824312896283
LOC101929998,0.0805712523872817
RNF41,0.611194635954974
DST-AS1,0.0704102134674534
LINC02391,0.138225112164506
LOC101930028,0.0159556672289455
LOC101930053,0.0972122999786625
LOC101930071,0.204394464606158
HERPUD2-AS1,0.0054368932038835
RSPH1-DT,0.0563316782400762
LOC101930100,NA
FAM239A,0.319987292606144
LOC101930112,0.03713554350752
HSD11B1-AS1,0.16180042280038
LOC101930149,0.0168399838774688
LINC02417,0.0219857387132455
LOC101930276,0.132693821275406
LINC02317,0.0105020480796626
GALNT7-DT,0.176168267334018
LOC101930421,0.0521050499047825
LOC101930434,0.671942174483666
LINC02367,0.0716306670863024
DNAAF3-AS1,0.188673920163843
LOC101930665,0.703866910536061
LINC00945,0.26385629541972
LINC00380,0.00338078291814947
LINC00367,0.136877567270206
LINC00397,0.0901383762854555
LINC01030,0.0648945349952061
TSHZ1,0.575911788863084
ALG3,0.653928553206877
LINC00644,0.121872909698997
RNVU1-4,0
RNVU1-14,0.73721322537112
RNVU1-15,0
RNVU1-17,0.254418604651163
RNU6-9,0.992523364485981
RNVU1-3,0.256872037914692
RNVU1-1,0.0128440366972477
RNU6-7,0.999065420560748
